MeanSC11,MeanSC12,MeanSC13,MeanSC14,MeanSC15,MeanSC16,MeanSC17,MeanSC18,MeanSC19,MeanSC20,MedianSC11,MedianSC12,MedianSC13,MedianSC14,MedianSC15,MedianSC16,MedianSC17,MedianSC18,MedianSC19,MedianSC20,MAVSC11,MAVSC12,MAVSC13,MAVSC14,MAVSC15,MAVSC16,MAVSC17,MAVSC18,MAVSC19,MAVSC20,SSISC11,SSISC12,SSISC13,SSISC14,SSISC15,SSISC16,SSISC17,SSISC18,SSISC19,SSISC20,RMSSC11,RMSSC12,RMSSC13,RMSSC14,RMSSC15,RMSSC16,RMSSC17,RMSSC18,RMSSC19,RMSSC20,VarSC11,VarSC12,VarSC13,VarSC14,VarSC15,VarSC16,VarSC17,VarSC18,VarSC19,VarSC20,KurtSC11,KurtSC12,KurtSC13,KurtSC14,KurtSC15,KurtSC16,KurtSC17,KurtSC18,KurtSC19,KurtSC20,SkwSC11,SkwSC12,SkwSC13,SkwSC14,SkwSC15,SkwSC16,SkwSC17,SkwSC18,SkwSC19,SkwSC20,Label1
0.811631008,0.653947935,0.678014892,0.770913723,0.649649411,0.763457288,0.570083403,0.698463735,0.575001875,0.533288942,0.880640979,0.713252433,0.727773717,0.836000317,0.697744189,0.818600288,0.606124468,0.740430186,0.609825327,0.556835885,2.8696112,2.70617505,2.5760885,2.60491715,2.51847283,2.43237102,2.24588366,2.18171393,2.04616581,1.72534671,17040.9424,14755.8877,14533.9674,13357.3134,13156.8188,12000.6936,10679.4137,10110.0471,8751.65688,6161.96524,4.12806763,3.84133932,3.81234408,3.65476584,3.62723294,3.46420173,3.26793723,3.17963003,2.95831994,2.48233061,0.03575328,0.024614899,0.020715798,0.032082168,0.019580991,0.027438206,0.01846515,0.024974692,0.012675599,0.01088915,7.39106092,6.87099824,8.97820097,6.41515168,7.57684857,7.13287129,7.06356415,7.05404505,8.26071691,7.22882466,-2.16854085,-2.02601851,-2.33540429,-1.9258851,-2.08728578,-1.98483659,-1.82091592,-1.90243209,-1.92917096,-1.5472348,3
0.802864186,0.839040474,0.845516321,0.817783214,0.64466963,0.733370661,0.760615176,0.767216774,0.671500045,0.75845639,0.867395829,0.884715556,0.87193049,0.844277985,0.668241159,0.761153604,0.796847528,0.799667279,0.688805891,0.780290697,2.6856835,2.33292244,2.01557989,1.76985073,1.80574194,1.63067823,1.66853939,1.54246225,1.60724774,1.44417856,15141.9379,12222.7785,9660.65131,7463.76281,6760.47499,6596.67443,6436.86592,6212.03262,6001.03827,5072.3533,3.8932114,3.49785842,3.10971408,2.73335582,2.60139236,2.56968436,2.53836743,2.49364209,2.45092744,2.2533155,0.032260857,0.017403553,0.014523067,0.017201726,0.024689892,0.019666594,0.021676777,0.021137313,0.01997292,0.01652601,7.04438312,11.583465,14.0467158,12.6014252,6.13188579,10.1459343,9.05042246,11.2061218,6.37289553,10.3645795,-2.15436016,-2.58967773,-2.71705698,-2.60121497,-1.44737269,-2.32672521,-2.1482426,-2.60820658,-1.50858842,-2.24915007,3
0.543251794,0.514326501,0.700080462,0.686893166,0.697051014,0.532702117,0.704159142,0.68483698,0.490499003,0.68814464,0.579910502,0.532629882,0.755149339,0.729000939,0.726302624,0.547866715,0.731922098,0.719687707,0.513403532,0.718632179,2.11274388,2.05907773,2.04540256,1.91132783,1.70706188,1.57595585,1.76300511,1.7008444,1.57982496,1.5907344,10306.973,9440.60682,9107.64231,7940.35673,7700.04469,7269.05045,6971.69105,6763.10413,6500.24497,5499.41256,3.2120539,3.07409448,3.01939714,2.81927385,2.77628393,2.69746673,2.64171719,2.60189815,2.55083354,2.34625606,0.015978952,0.016680465,0.026391455,0.018521585,0.018409018,0.008429358,0.017785279,0.016842881,0.009699603,0.01954557,7.78247653,6.16682663,7.53038858,7.50454819,10.0820796,11.2150822,8.19983581,8.65588476,9.70415601,7.65625595,-2.01689171,-0.979860707,-2.1251382,-2.02461373,-2.33269895,-1.90604409,-1.91496743,-2.11501986,-1.75172541,-1.80536308,3
0.660708051,0.631039405,0.420669159,0.64263405,0.794698644,0.506510885,0.774888322,0.483786944,0.538910618,0.689223219,0.680008072,0.655006725,0.417588987,0.674645026,0.832523389,0.522553899,0.817687447,0.488441756,0.541154103,0.721854135,3.32758242,2.40759795,2.33027899,2.12291162,1.82675082,2.18462297,1.83653017,1.88626675,1.69906242,1.58261051,17247.856,11350.8915,10554.9051,9560.41139,7619.91047,7434.27282,7314.52637,6393.16231,5947.10367,4789.48275,4.19094358,3.39984597,3.27847157,3.12020082,2.7856028,2.7514619,2.72921256,2.55153847,2.46091725,2.20845504,0.023436751,0.017640194,0.019752403,0.020485754,0.022226593,0.026702882,0.024846295,0.016934479,0.012574791,0.025023193,3.83171236,6.30726301,5.89021367,7.16224471,8.81743629,3.10189989,7.85445725,4.48750448,6.02996522,5.73050031,-0.656212027,-1.43413184,0.841565866,-1.86736538,-2.22364499,-0.162359418,-2.0383697,0.084337891,-0.270321001,-1.46895722,3
0.716049729,0.806595345,0.658619831,0.637605233,0.598759052,0.744916741,0.589778855,0.621252253,0.558837959,0.664051581,0.74017092,0.841619303,0.707158854,0.665676326,0.608740397,0.777282724,0.598755123,0.63909977,0.574581859,0.684275749,2.07434083,1.76485238,2.01038449,1.84879568,1.89213992,1.48776296,1.57662368,1.361596,1.35134751,1.25893604,10026.4684,7785.00573,7703.75687,6998.55221,6889.73917,5288.43338,4973.3404,3899.62803,3852.38043,3426.4548,3.16645991,2.79016231,2.77556424,2.64547769,2.62483126,2.29965941,2.23009874,1.97474759,1.96274818,1.85106856,0.014570528,0.016738592,0.024330257,0.017336593,0.020488061,0.017651712,0.017992361,0.016990616,0.019741293,0.016037234,10.0030472,11.5732458,5.69922207,6.35755988,5.61239664,10.3284785,5.89513143,6.39748971,5.7466383,7.55490003,-2.05107648,-2.65155478,-1.42693201,-1.42694296,-0.730710972,-2.37959125,-0.933402525,-1.27905328,-1.07351207,-1.58247014,3
0.704277434,0.604731723,0.707129449,0.57012915,0.76739853,0.729692473,0.764957533,0.729469673,0.516495479,0.663039026,0.718465675,0.61135785,0.720542197,0.572067693,0.779307298,0.743033845,0.776462503,0.746066943,0.516644586,0.666651462,1.9725424,1.98227138,1.7868124,1.93416553,1.65423742,1.68081389,1.3957484,1.57956891,1.61302271,1.36410475,8037.62484,7421.8418,7287.37734,7164.03908,6948.01865,6875.27501,6332.36837,6030.91866,5406.88215,5346.52013,2.83507052,2.72430575,2.69951428,2.67657226,2.63590945,2.62207456,2.51641975,2.45579288,2.32527034,2.31225434,0.014206072,0.016995235,0.015917465,0.017015607,0.012382636,0.015190224,0.01039835,0.014515022,0.015570166,0.011132981,9.63207108,5.74294445,9.85319967,5.06699466,14.683877,12.106186,18.4817775,11.8283123,5.98068277,12.4163463,-1.57175587,-0.576723073,-1.91541116,-0.267439364,-2.64380636,-2.31129405,-2.86779553,-2.32477539,-0.108227286,-1.69789151,3
0.547617292,0.554326244,0.54962985,0.664108205,0.663952882,0.670530656,0.727260084,0.702177894,0.690189094,0.671382248,0.576835542,0.575595776,0.562227757,0.685298055,0.693764332,0.680404627,0.745391977,0.712393368,0.707288683,0.690519511,2.47453709,2.38042411,2.25840489,2.06984034,1.95668395,1.74372966,1.4920584,1.51378074,1.46232001,1.44093311,11316.2079,10592.1032,9627.66659,9285.03426,8034.73744,6214.82512,5431.58845,5185.44076,5072.99305,4994.43799,3.36395718,3.25455115,3.10284814,3.04713542,2.83456124,2.4929551,2.33057685,2.27715629,2.25233058,2.23482393,0.027297532,0.026029073,0.022508553,0.021296819,0.021963305,0.014650623,0.01324968,0.011919366,0.014385135,0.017578969,4.33419082,3.85519164,4.52690116,7.12817132,7.14610971,6.40668818,10.5951626,10.2284851,9.69555715,9.12969625,-0.794508997,-0.651737528,-0.687222733,-1.51910453,-1.65935511,-0.956156041,-1.98393099,-1.59145198,-1.74771265,-1.79050574,3
0.803972077,0.376987088,0.684629565,0.364094344,0.4176345,0.642857696,0.468574575,0.706971864,0.474068177,0.462638582,0.827602129,0.389665414,0.715877626,0.366590287,0.428396381,0.677068839,0.48295404,0.734139059,0.481736805,0.476736866,1.6327804,1.62617316,1.77099511,1.76804668,1.61192283,1.75723087,1.46711411,1.60465902,1.518668,1.45455972,6995.55404,6503.8164,6455.36639,6415.4031,5885.30933,5475.72625,5014.80441,4701.45711,4659.75526,4464.55791,2.64755986,2.55281219,2.54328587,2.53540127,2.42839526,2.34237052,2.24161864,2.17045591,2.16080852,2.11506617,0.014422624,0.008760332,0.014775677,0.0113143,0.007133491,0.021453895,0.009377863,0.017408613,0.009507573,0.009250523,12.8356147,11.8448277,8.47318707,8.79174463,12.6273912,6.04587922,9.59874541,6.87752443,8.03276994,8.97854718,-2.71343205,0.212932767,-1.79100135,0.824470677,-0.119327777,-1.18779046,-1.05313514,-1.33648583,-0.051407989,-0.434467077,3
0.59417534,0.57856188,0.58444349,0.60625929,0.57855734,0.66582428,0.70533698,0.74538807,0.76220826,0.69184723,0.60062447,0.58432371,0.59088019,0.61350313,0.58443222,0.67142364,0.71329616,0.75637257,0.77237737,0.69851191,0.40859661,0.36187696,0.38843197,0.37981881,0.33165045,0.43582041,0.37166549,0.42228802,0.41031379,0.40498832,691.75396,653.19199,618.15738,545.2207,525.94303,475.33113,473.73751,470.27016,434.12647,425.79237,0.83213365,0.80860734,0.78662326,0.73876009,0.72558218,0.6897876,0.68863033,0.6861056,0.65921244,0.65285418,0.006670464,0.006435693,0.007252478,0.010040182,0.007678116,0.010414433,0.012972535,0.016537796,0.015283113,0.012329144,25.252369,26.292752,24.414513,21.899227,24.81806,16.077549,21.556346,16.442616,16.616899,16.08441,-3.1425167,-3.1552978,-3.1831505,-3.3631776,-3.3884431,-2.4332751,-3.4655297,-2.8242087,-2.6867052,-2.5533529,1
0.80421457,0.7834031,0.77805822,0.81718759,0.80755217,0.81239213,0.78340728,0.80257242,0.78899225,0.7695114,0.81066311,0.78578814,0.79155022,0.8197109,0.80828946,0.81859586,0.79201614,0.80473243,0.79543109,0.77588008,0.37051434,0.37737919,0.37454716,0.34332298,0.34114308,0.34898184,0.29499835,0.32474149,0.30086053,0.2833661,376.97442,374.76655,365.37166,317.44728,303.30375,302.23717,297.60194,285.12073,269.73408,268.90682,0.61428965,0.61248811,0.60476226,0.56370652,0.55100576,0.5500361,0.54580201,0.53423415,0.51961917,0.51882174,0.015092845,0.012820143,0.01454468,0.011445964,0.009860411,0.009469277,0.008203228,0.009653264,0.009039294,0.008392338,17.504214,17.580266,16.332495,22.094655,23.718759,23.195952,29.649331,24.546947,25.988641,28.737246,-3.0422411,-2.8079465,-2.8760957,-3.3144948,-3.344326,-3.1898629,-4.085012,-3.4483814,-3.5975205,-4.0301003,1
0.3620559,0.42223727,0.79214446,0.46894054,0.75591707,0.54418656,0.58925619,0.53822271,0.7240587,0.74626306,0.36916845,0.43175851,0.80284476,0.47606514,0.77177757,0.55463149,0.59880449,0.54495708,0.73390898,0.75542947,0.54563523,0.47718194,0.41101066,0.35101292,0.38999045,0.3721086,0.41084466,0.3705323,0.34860472,0.33854787,665.12727,598.44143,465.85643,449.94223,439.41023,418.1939,398.02695,364.64441,350.66992,332.65753,0.81555335,0.77358996,0.68253676,0.67077734,0.66288025,0.64667913,0.63089377,0.60385794,0.5921739,0.57676471,0.007908724,0.00675797,0.012827807,0.005622297,0.012208224,0.007705789,0.009274668,0.008530287,0.011713344,0.009846126,14.653929,16.733363,16.718447,21.2026,19.358072,17.873454,12.450912,14.320942,16.066628,17.730687,0.61651613,0.018424666,-2.9415821,-0.62062447,-3.3630703,-2.2219583,-1.8597698,-1.8507623,-2.9178717,-3.0237625,1
0.75867817,0.73375376,0.74279548,0.82120069,0.73538526,0.69731008,0.67110886,0.78705401,0.74453967,0.71572241,0.7754579,0.74929955,0.75865021,0.83461319,0.75302321,0.71408056,0.69137984,0.80266262,0.76237143,0.72947162,0.37431497,0.36745328,0.33584424,0.39888769,0.34248816,0.36862909,0.39721585,0.38062494,0.37473232,0.35265133,399.37543,388.56189,375.26956,368.3285,348.81372,345.36633,336.14267,317.92371,303.82208,302.50878,0.63227779,0.62365923,0.61289901,0.60720441,0.59090006,0.58797282,0.58006823,0.56412938,0.55147639,0.5502832,0.012196606,0.012351632,0.011488147,0.01251541,0.011298533,0.013320019,0.016979227,0.01410289,0.015153089,0.014185759,14.81996,13.135281,15.628014,17.115031,15.247174,11.57705,9.9282528,14.150182,12.317698,11.695359,-2.7676309,-2.4464429,-2.9167461,-2.729835,-2.8752898,-2.2938114,-1.9424022,-2.4347342,-2.2703256,-2.2584356,1
0.84318955,0.43067374,0.46497958,0.83587516,0.34063602,0.38889157,0.75878076,0.3736456,0.76062695,0.43227801,0.852453,0.43606651,0.46976328,0.84617801,0.34402235,0.39359647,0.76676478,0.37521839,0.77239406,0.43866253,0.40479182,0.4718376,0.39337457,0.37095867,0.45797903,0.51958941,0.33522335,0.40636307,0.33572355,0.44399849,908.39255,807.1557,550.09549,537.15108,536.64988,525.94147,475.35656,473.26054,450.03259,445.02951,0.9530963,0.89841844,0.74168423,0.73290591,0.73256391,0.72521823,0.68946106,0.68793934,0.67084468,0.66710532,0.007094138,0.004215766,0.003454055,0.006931425,0.003380301,0.005915865,0.009093759,0.003433249,0.009106428,0.004238779,48.815784,24.456358,30.333839,43.957754,28.988029,10.254067,27.530401,26.644856,26.587598,17.563583,-5.8930793,-1.8585163,-1.9987877,-5.1413492,0.87898479,-0.054778923,-4.0605285,0.33957256,-3.9022437,-0.42617205,1
0.8835022,0.85097655,0.81047367,0.75043738,0.54999786,0.70315359,0.83640437,0.80839709,0.72851183,0.57704126,0.90081511,0.86736529,0.8244187,0.75115827,0.54789272,0.70759157,0.8512981,0.81694078,0.74025776,0.57350547,0.48336749,0.52795976,0.57335169,0.46415879,0.61225524,0.51554845,0.38997729,0.37517432,0.43141852,0.46228273,976.03874,825.35148,722.9642,679.20562,613.0131,597.45583,479.54434,453.1405,366.79046,338.35022,0.98992857,0.91031101,0.85197868,0.82579256,0.78452215,0.77450323,0.69388055,0.67450748,0.6068472,0.58284565,0.008217382,0.009226276,0.011472198,0.010293239,0.022283023,0.01387016,0.008330629,0.00847605,0.010866472,0.02478211,46.125866,29.235279,14.867288,24.164977,3.4713053,12.513827,32.691932,28.934112,11.185626,3.0987803,-5.7637561,-4.1176277,-2.4394926,-3.3378481,-0.12495563,-1.8589717,-4.3633082,-3.9476328,-1.8171636,-0.037113082,1
0.74109346,0.74754233,0.75088407,0.72151921,0.80693232,0.73968245,0.7222006,0.78034182,0.76015087,0.71609051,0.74823173,0.75619943,0.76039489,0.72782493,0.81383814,0.74619936,0.72817577,0.78520362,0.76576948,0.72378799,0.34529482,0.31145235,0.32742152,0.3155315,0.29567464,0.32610386,0.28984363,0.29963249,0.27696127,0.29371057,327.39818,305.77201,282.90324,260.52832,253.89684,248.38554,243.3751,240.75655,234.6147,232.30069,0.5724735,0.55324324,0.53215263,0.51067515,0.5041339,0.49863231,0.49357747,0.49091501,0.48461278,0.48221699,0.008699729,0.008258174,0.011163266,0.008469506,0.009991473,0.011625583,0.006851268,0.008327375,0.009060477,0.007840559,24.720971,27.270238,18.078275,20.791558,26.664554,16.213124,29.250345,28.450565,25.051018,24.244631,-3.4119003,-3.8099534,-2.906628,-2.6653001,-3.6671101,-2.4279662,-3.4850234,-3.6218493,-3.4511207,-3.0752364,1
0.84720541,0.87551445,0.8652248,0.83265774,0.85749625,0.84168403,0.88213659,0.88684373,0.85777563,0.87897139,0.86177551,0.88859757,0.87752774,0.84369848,0.86658361,0.84791956,0.89393783,0.89644056,0.86524708,0.8889034,0.33563866,0.3013618,0.32561977,0.33771424,0.34039812,0.33849598,0.31269691,0.31959921,0.33101469,0.29525469,363.70372,332.51594,323.20113,322.15266,306.18483,298.32935,294.77332,292.56545,291.63077,284.8048,0.60307853,0.57664195,0.56850781,0.56758494,0.55333971,0.54619534,0.54293031,0.54089319,0.54002849,0.53367106,0.007411296,0.007078777,0.007515029,0.007511656,0.00772605,0.007374738,0.007751648,0.007768905,0.007756311,0.006909381,39.570797,48.038169,40.784859,35.342557,36.624248,37.338587,41.716562,40.96924,36.25305,49.083632,-4.9149731,-5.5958892,-4.8734706,-4.323048,-4.3152332,-4.3222675,-4.9216229,-4.7516471,-4.3168355,-5.4619402,1
0.76512451,0.75671974,0.73721689,0.7144812,0.70047292,0.69858359,0.7397583,0.71502881,0.72626442,0.71031046,0.7904376,0.78706374,0.76335564,0.72995061,0.71505285,0.70401603,0.74375324,0.72329027,0.72773525,0.71524008,0.57335029,0.5764634,0.54743061,0.46054128,0.43556781,0.42016706,0.35785182,0.39026539,0.34040176,0.3597001,647.09881,626.59923,568.50145,408.31911,365.35328,333.51279,322.28409,307.31155,292.73995,270.82397,0.80442452,0.79158021,0.75399035,0.63899852,0.60444461,0.57750566,0.56770071,0.55435688,0.54105448,0.52040751,0.01770499,0.021736277,0.019995699,0.018084994,0.018732954,0.015209038,0.01011907,0.015380549,0.011193238,0.012609195,8.5123678,7.4959493,8.3165919,8.0585864,8.4522711,8.327898,16.940948,10.284904,14.430693,10.44692,-1.8159202,-1.6793246,-1.7454084,-1.6336674,-1.6098733,-1.3179565,-2.1916391,-1.8007452,-1.9901734,-1.5959291,1
0.77470735,0.77550961,0.78015292,0.71372177,0.73868361,0.72836579,0.77913836,0.75463069,0.66314325,0.78017095,0.7839219,0.78599827,0.79273815,0.71899523,0.7470966,0.73296614,0.7850934,0.76293339,0.67005363,0.78683035,0.50757485,0.45676028,0.49230634,0.46499259,0.46789267,0.42331594,0.41151558,0.42543319,0.41300635,0.40207585,594.18397,589.87496,531.30765,481.18378,478.50005,476.03281,451.53555,439.28017,426.99446,420.8315,0.771219,0.76841748,0.72927326,0.69402121,0.69208311,0.69029654,0.67230018,0.66311378,0.6537751,0.64903987,0.00870742,0.010630907,0.009701195,0.010627375,0.010108322,0.012409828,0.012165237,0.010860238,0.013734422,0.013109329,21.32524,20.696969,18.373842,14.010786,15.419854,14.999508,17.912281,17.112329,11.915848,16.845793,-2.8592257,-3.2537787,-2.6782231,-2.1768128,-2.2567965,-2.5968744,-2.9948413,-2.7416963,-2.0795861,-2.8820127,1
0.72260476,0.73590079,0.71507922,0.71788377,0.74922473,0.75924571,0.771912,0.76674081,0.77004457,0.77789753,0.72785525,0.73556491,0.72111781,0.72481313,0.75296157,0.75937923,0.76720639,0.76472067,0.76586041,0.77462062,0.54261288,0.49718947,0.47838259,0.46513689,0.44021006,0.44196988,0.39358751,0.35997602,0.34998872,0.32989177,601.99918,525.58996,518.98464,510.25069,504.07578,484.99182,469.82138,437.53104,419.45648,388.16123,0.7762743,0.72533859,0.72076636,0.71467577,0.7103382,0.69676201,0.68577815,0.66179227,0.64797867,0.62333761,0.010233845,0.008331795,0.008823072,0.008753519,0.006990199,0.0070544,0.005878275,0.00570845,0.005759259,0.005880523,12.073529,17.924991,15.246996,15.849358,26.066968,26.58781,39.70054,41.533464,40.794218,40.64918,-1.3276338,-1.8841728,-1.6797442,-1.7276075,-2.6921423,-2.7279549,-3.8811118,-4.0164939,-3.8787457,-3.86425,2
0.86613409,0.87074963,0.7896295,0.82041065,0.85781539,0.83016829,0.83569596,0.82875983,0.77404118,0.71375998,0.87651946,0.88158516,0.81236828,0.83849971,0.8676067,0.84311851,0.85418946,0.83879744,0.79755413,0.73338065,0.51283075,0.48060369,0.56154624,0.49685493,0.46536888,0.4920249,0.47829744,0.47045367,0.48318649,0.46459156,830.96616,735.61538,713.11627,696.58555,689.21394,684.99764,677.93642,649.49375,641.53967,620.63328,0.91202958,0.85810939,0.84488467,0.83503463,0.8306045,0.82805998,0.82378094,0.80631501,0.8013625,0.78819702,0.00839927,0.009265786,0.017342065,0.013945904,0.009936049,0.011686666,0.013688811,0.010887845,0.014204242,0.013491622,33.759279,29.783449,10.48576,15.384255,25.447066,18.534639,16.776788,20.310719,14.056381,14.076419,-4.3370822,-4.0933466,-2.2118507,-2.9135453,-3.7578026,-3.1325591,-3.1437858,-3.2742206,-2.8629007,-2.8571982,2
0.23945184,0.49087524,0.38556001,0.42301221,0.49663553,0.4485171,0.76997165,0.78236091,0.53329921,0.74910196,0.23541392,0.48693307,0.38504994,0.42002486,0.49141653,0.44428553,0.76499953,0.77731504,0.52886359,0.74661608,0.53747628,0.48540229,0.45534336,0.45258671,0.47617435,0.46117156,0.43427612,0.42237943,0.42515814,0.41564108,856.52027,768.84324,679.03472,636.50141,574.93153,569.09576,526.30846,517.44593,500.39666,480.20553,0.9254838,0.87683706,0.82403563,0.79781038,0.7582424,0.75438436,0.7254712,0.71933715,0.70738721,0.69296863,0.00569847,0.0043103,0.004500351,0.004765074,0.007163061,0.006552953,0.007112061,0.007269684,0.00579862,0.007228635,39.001331,28.683781,33.037739,26.746782,12.549499,14.344306,30.132078,31.07082,17.344164,26.766838,3.8915864,0.074781438,2.2726432,1.4293344,0.24016193,0.5852057,-3.2293968,-3.4155177,-0.60973749,-3.0022125,2
0.42243778,0.52084695,0.56678396,0.74623834,0.65789945,0.85848604,0.65857744,0.86843204,0.87385349,0.68705965,0.43255678,0.53092429,0.57696371,0.76892034,0.6665966,0.87199039,0.67749503,0.88291263,0.88750874,0.69921327,0.51758189,0.51004361,0.49395552,0.46597556,0.39948781,0.42928764,0.42808393,0.41844464,0.37715394,0.40214208,772.43257,739.66878,628.72447,561.83018,528.21326,496.46651,494.88241,488.3831,467.91133,453.99902,0.87888143,0.86003999,0.79292148,0.74955332,0.72678281,0.7046038,0.70347879,0.69884412,0.68404045,0.6737945,0.006001848,0.005161269,0.005748973,0.008497318,0.00465614,0.008356133,0.007840915,0.007975366,0.007048974,0.007576091,19.621419,21.098028,19.402531,21.299789,37.891604,32.613419,18.437271,36.584642,48.059322,20.999559,0.017454016,-1.0178672,-1.7227611,-3.2986369,-3.7387576,-4.1537034,-2.8755026,-4.536518,-5.4372046,-3.1102052,2
0.71476433,0.75922451,0.73770756,0.67043562,0.7314171,0.71479386,0.69965676,0.73027716,0.70113589,0.72636773,0.73245079,0.77831898,0.75840886,0.67998402,0.75561429,0.73102772,0.71424789,0.74924618,0.71057497,0.74182069,0.47980148,0.4652096,0.4580536,0.46221623,0.44622388,0.43878096,0.39459698,0.36368201,0.33492935,0.33722875,435.26018,431.31366,422.28394,419.33536,374.96322,369.19951,306.06928,259.79392,255.69096,245.25697,0.66007263,0.65707336,0.65015894,0.64788511,0.6126488,0.60792194,0.55351211,0.50995487,0.50591195,0.49548206,0.018065654,0.019106866,0.016080869,0.014779211,0.017992477,0.01857417,0.018126102,0.018545513,0.012011226,0.015512781,7.4448575,9.2352302,9.8768379,7.9146916,7.996358,7.7989888,7.8086548,8.8808526,11.139723,10.057182,-1.481318,-1.8926854,-1.9794914,-1.4615963,-1.6520076,-1.5109283,-1.5167799,-1.710167,-1.9255633,-1.90302,2
0.76407588,0.76563853,0.770794,0.77518329,0.72822761,0.77408505,0.77326247,0.79698812,0.77505758,0.7774896,0.77164564,0.77685803,0.77843676,0.78641275,0.73967221,0.78652118,0.78291351,0.80741017,0.78662727,0.7851646,0.46645659,0.41504673,0.40317799,0.40988005,0.41644535,0.38024569,0.39510329,0.36909433,0.37701596,0.36037196,442.6206,374.65568,368.83656,363.30673,362.10376,348.28847,346.49702,316.02544,314.22744,290.96235,0.66529738,0.61209123,0.60731916,0.60274931,0.60175058,0.5901597,0.58863997,0.5621614,0.56055993,0.53940926,0.012137337,0.011584628,0.010889276,0.014075696,0.015706888,0.010300008,0.010739349,0.010014484,0.009102947,0.008934333,11.948974,13.190896,14.772123,11.305733,9.0704545,16.882439,15.26879,17.961973,17.790989,18.811325,-1.8506648,-2.0892204,-2.2383386,-1.9714136,-1.6519898,-2.5853718,-2.2795188,-2.5623204,-2.377626,-2.5425754,2
0.3420877,0.44378819,0.4430354,0.48656968,0.60918614,0.65987882,0.7445884,0.71575749,0.68108288,0.68251095,0.34522152,0.44859229,0.44066687,0.48974623,0.61717304,0.66779638,0.75412172,0.72785268,0.68610474,0.68529662,0.37116294,0.32412942,0.32369793,0.31947129,0.2393618,0.25383501,0.26737204,0.27161183,0.25682721,0.25546136,525.14906,393.64835,352.47059,340.93146,242.934,242.51172,231.74214,229.01076,225.62616,218.4078,0.72467169,0.62741402,0.59369233,0.58389337,0.49288335,0.49245479,0.48139603,0.47855069,0.47500122,0.46734121,0.00434109,0.004330067,0.005294047,0.005098733,0.005821667,0.006270405,0.008455573,0.007784701,0.007728687,0.007625562,42.188961,31.486227,21.904476,23.324854,27.211333,28.286923,24.236082,23.900666,23.95269,22.051302,2.8033645,0.62543781,0.74315975,-0.59583483,-3.3039536,-3.6554448,-3.377891,-3.3477864,-3.4345843,-2.6535656,2
0.49024848,0.58477671,0.54403746,0.77662581,0.85843666,0.59168933,0.85760158,0.84348095,0.82562712,0.80266039,0.49522272,0.59232404,0.55025776,0.79209471,0.87247305,0.5950731,0.87005017,0.85509465,0.83555622,0.81112912,0.42550355,0.35030964,0.3385017,0.32023487,0.29558746,0.34141307,0.27609014,0.31110724,0.29331004,0.28968345,519.83648,490.02442,462.88247,396.34846,384.95106,375.53291,354.48592,335.96179,312.26259,298.43041,0.72099686,0.70001744,0.68035466,0.62956212,0.62044424,0.6128074,0.5953872,0.57962211,0.55880461,0.54628785,0.00576951,0.004843328,0.005158604,0.009047326,0.009328404,0.005778759,0.008411339,0.009092053,0.007989038,0.00778708,18.974425,31.609207,27.130485,28.928314,35.957524,22.454725,42.37726,35.082636,37.216504,33.982898,-0.78304332,-3.0019055,-2.2014491,-4.4005666,-5.0045199,-2.2699877,-5.5523966,-4.7244251,-4.8369447,-4.3884728,2
0.4316534,0.5106259,0.5916284,0.815442,0.778673,0.6324053,0.8433872,0.5915594,0.522903,0.8483941,0.4370933,0.5168157,0.5993718,0.825145,0.7895632,0.6426377,0.8542415,0.6011743,0.5296393,0.8611057,0.3796653,0.3632247,0.3609925,0.3446294,0.3214508,0.3195008,0.3008248,0.3068617,0.2711179,0.2672421,436.369,381.9122,367.8008,321.4564,298.8051,277.0889,270.0921,252.0581,251.9972,219.2211,0.6605823,0.6179905,0.6064659,0.5669713,0.5466307,0.5263924,0.5197039,0.5020538,0.5019932,0.4682105,0.004977038,0.005213221,0.00569203,0.01075549,0.008906281,0.007003565,0.0109038,0.007168651,0.003981608,0.009336943,25.16423,22.51514,22.72057,21.73801,27.26439,22.56701,24.69377,20.52632,29.91941,30.29496,0.5809372,-1.313809,-2.54271,-3.198867,-3.831139,-2.969452,-3.661042,-2.806886,-1.937657,-4.128125,2
0.801727,0.80653783,0.80681257,0.80233927,0.82363087,0.79298909,0.82813058,0.82633592,0.82293197,0.83406054,0.81914703,0.81900466,0.82002361,0.81433957,0.84238338,0.80744873,0.84512952,0.84023904,0.83398231,0.84598752,0.39637628,0.38159882,0.39159732,0.38155833,0.349905,0.34467684,0.33146298,0.33458564,0.35855014,0.31594766,417.68871,392.67677,385.99702,385.19116,373.43744,356.67567,346.76426,337.24629,336.33805,330.78643,0.64628841,0.62663927,0.62128658,0.62063771,0.61109528,0.5972233,0.58886693,0.5807291,0.57994659,0.57514035,0.011682496,0.011315976,0.011808128,0.012939373,0.011543981,0.01028301,0.011313889,0.010605636,0.011416421,0.010660911,20.773733,22.299591,20.220247,17.83131,24.443867,24.373418,26.280098,26.820835,23.035119,27.377726,-3.2833886,-3.4106532,-3.1075489,-2.9316305,-3.8170419,-3.670016,-4.0195343,-3.906519,-3.4864912,-4.0543525,2
